resume_index,job_index,tfidf_similarity,embedding_similarity,skill_overlap_count,skill_match_ratio,keyword_overlap,resume_word_count,job_word_count,readability_score,skill_density,resume_quality_score,score,label
117,3,0.0,0.12175269424915314,0,0.0,0.125,151,8,32.71523178807948,0.006622516556291391,0.5,0.03652580827474594,0
117,4,0.0,0.09436695277690887,0,0.0,0.125,151,8,32.71523178807948,0.006622516556291391,0.5,0.02831008583307266,0
117,5,0.0,0.09662449359893799,0,0.0,0.125,151,8,32.71523178807948,0.006622516556291391,0.5,0.028987348079681396,0
118,0,0.0,0.05277710035443306,0,0.0,0.375,314,8,28.662420382165607,0.0,0.7,0.015833130106329918,0
118,1,0.0,0.0360538624227047,0,0.0,0.375,314,8,28.662420382165607,0.0,0.7,0.010816158726811409,0
118,2,0.0,0.02894752286374569,0,0.0,0.375,314,8,28.662420382165607,0.0,0.7,0.008684256859123706,0
118,3,0.0,0.042847875505685806,0,0.0,0.375,314,8,28.662420382165607,0.0,0.7,0.01285436265170574,0
118,4,0.0,0.02045971155166626,0,0.0,0.375,314,8,28.662420382165607,0.0,0.7,0.006137913465499877,0
118,5,0.0,0.023429475724697113,0,0.0,0.375,314,8,28.662420382165607,0.0,0.7,0.007028842717409133,0
119,0,0.0,0.18003620207309723,0,0.0,0.5,451,8,26.208425720620852,0.0,0.7,0.05401086062192917,0
119,1,0.0,0.1575009524822235,0,0.0,0.5,451,8,26.208425720620852,0.0,0.7,0.04725028574466705,0
119,2,0.0,0.1497945338487625,0,0.0,0.5,451,8,26.208425720620852,0.0,0.7,0.04493836015462875,0
119,3,0.0,0.16648709774017334,0,0.0,0.5,451,8,26.208425720620852,0.0,0.7,0.049946129322052,0
119,4,0.0,0.13715551793575287,0,0.0,0.5,451,8,26.208425720620852,0.0,0.7,0.04114665538072586,0
119,5,0.0,0.14185111224651337,0,0.0,0.5,451,8,26.208425720620852,0.0,0.7,0.04255533367395401,0
120,0,0.0,0.11122727394104004,0,0.0,0.5,595,8,33.27731092436974,0.0033613445378151263,0.7,0.03336818218231201,0
120,1,0.0,0.10367821156978607,0,0.0,0.5,595,8,33.27731092436974,0.0033613445378151263,0.7,0.03110346347093582,0
120,2,0.0,0.1011800765991211,0,0.0,0.5,595,8,33.27731092436974,0.0033613445378151263,0.7,0.030354022979736328,0
120,3,0.0,0.10740474611520767,0,0.0,0.5,595,8,33.27731092436974,0.0033613445378151263,0.7,0.0322214238345623,0
120,4,0.0,0.1014178991317749,0,0.0,0.5,595,8,33.27731092436974,0.0033613445378151263,0.7,0.03042536973953247,0
120,5,0.0,0.10026606917381287,0,0.0,0.5,595,8,33.27731092436974,0.0033613445378151263,0.7,0.030079820752143858,0
121,0,0.0,0.11843812465667725,0,0.0,0.25,188,8,36.48936170212765,0.0,0.5,0.03553143739700317,0
121,1,0.0,0.09834110736846924,0,0.0,0.25,188,8,36.48936170212765,0.0,0.5,0.02950233221054077,0
121,2,0.0,0.08994802832603455,0,0.0,0.25,188,8,36.48936170212765,0.0,0.5,0.026984408497810364,0
121,3,0.0,0.10701689124107361,0,0.0,0.25,188,8,36.48936170212765,0.0,0.5,0.032105067372322084,0
121,4,0.0,0.07787992060184479,0,0.0,0.25,188,8,36.48936170212765,0.0,0.5,0.023363976180553435,0
121,5,0.0,0.08262603729963303,0,0.0,0.25,188,8,36.48936170212765,0.0,0.5,0.024787811189889906,0
122,0,0.0,0.184479758143425,0,0.0,0.25,398,8,28.366834170854275,0.0,0.7,0.0553439274430275,0
122,1,0.0,0.16627547144889832,0,0.0,0.25,398,8,28.366834170854275,0.0,0.7,0.04988264143466949,0
122,2,0.0,0.16290710866451263,0,0.0,0.25,398,8,28.366834170854275,0.0,0.7,0.04887213259935379,0
122,3,0.0,0.17496457695960999,0,0.0,0.25,398,8,28.366834170854275,0.0,0.7,0.05248937308788299,0
122,4,0.0,0.16357940435409546,0,0.0,0.25,398,8,28.366834170854275,0.0,0.7,0.049073821306228636,0
122,5,0.0,0.16323478519916534,0,0.0,0.25,398,8,28.366834170854275,0.0,0.7,0.0489704355597496,0
123,0,0.0,0.17145214974880219,0,0.0,0.375,439,8,26.879271070615033,0.0,0.7,0.05143564492464065,0
123,1,0.0,0.13507375121116638,0,0.0,0.375,439,8,26.879271070615033,0.0,0.7,0.04052212536334991,0
123,2,0.0,0.12342608720064163,0,0.0,0.375,439,8,26.879271070615033,0.0,0.7,0.03702782616019249,0
123,3,0.0,0.15085557103157043,0,0.0,0.375,439,8,26.879271070615033,0.0,0.7,0.04525667130947113,0
123,4,0.0,0.11320441216230392,0,0.0,0.375,439,8,26.879271070615033,0.0,0.7,0.03396132364869118,0
123,5,0.0,0.11772581189870834,0,0.0,0.375,439,8,26.879271070615033,0.0,0.7,0.0353177435696125,0
124,0,0.0,0.19928839802742004,0,0.0,0.5,365,8,34.10958904109589,0.005479452054794521,0.7,0.05978651940822601,1
124,1,0.0,0.183620423078537,0,0.0,0.5,365,8,34.10958904109589,0.005479452054794521,0.7,0.055086126923561095,0
124,2,0.0,0.17806141078472137,0,0.0,0.5,365,8,34.10958904109589,0.005479452054794521,0.7,0.05341842323541641,0
124,3,0.0,0.19113261997699738,0,0.0,0.5,365,8,34.10958904109589,0.005479452054794521,0.7,0.05733978599309921,1
124,4,0.0,0.17411485314369202,0,0.0,0.5,365,8,34.10958904109589,0.005479452054794521,0.7,0.052234455943107605,0
124,5,0.0,0.1741625964641571,0,0.0,0.5,365,8,34.10958904109589,0.005479452054794521,0.7,0.05224877893924713,0
125,0,0.0,0.09876915067434311,0,0.0,0.375,406,8,26.182266009852214,0.0,0.7,0.02963074520230293,0
125,1,0.0,0.08059495687484741,0,0.0,0.375,406,8,26.182266009852214,0.0,0.7,0.024178487062454224,0
125,2,0.0,0.07799146324396133,0,0.0,0.375,406,8,26.182266009852214,0.0,0.7,0.0233974389731884,0
125,3,0.0,0.0875316858291626,0,0.0,0.375,406,8,26.182266009852214,0.0,0.7,0.026259505748748777,0
125,4,0.0,0.07718224078416824,0,0.0,0.375,406,8,26.182266009852214,0.0,0.7,0.023154672235250473,0
125,5,0.0,0.07934010773897171,0,0.0,0.375,406,8,26.182266009852214,0.0,0.7,0.02380203232169151,0
126,0,0.0,0.12022142857313156,0,0.0,0.5,557,8,28.168761220825857,0.0017953321364452424,0.7,0.036066428571939466,0
126,1,0.0,0.09316384792327881,0,0.0,0.5,557,8,28.168761220825857,0.0017953321364452424,0.7,0.027949154376983643,0
126,2,0.0,0.08479773998260498,0,0.0,0.5,557,8,28.168761220825857,0.0017953321364452424,0.7,0.025439321994781494,0
126,3,0.0,0.10307308286428452,0,0.0,0.5,557,8,28.168761220825857,0.0017953321364452424,0.7,0.030921924859285355,0
126,4,0.0,0.06941192597150803,0,0.0,0.5,557,8,28.168761220825857,0.0017953321364452424,0.7,0.020823577791452406,0
126,5,0.0,0.0763884037733078,0,0.0,0.5,557,8,28.168761220825857,0.0017953321364452424,0.7,0.02291652113199234,0
127,0,0.0,0.15431378781795502,0,0.0,0.25,652,8,24.00306748466258,0.0,0.7,0.046294136345386504,0
127,1,0.0,0.12615688145160675,0,0.0,0.25,652,8,24.00306748466258,0.0,0.7,0.037847064435482025,0
127,2,0.0,0.12048932164907455,0,0.0,0.25,652,8,24.00306748466258,0.0,0.7,0.03614679649472236,0
127,3,0.0,0.1378765106201172,0,0.0,0.25,652,8,24.00306748466258,0.0,0.7,0.041362953186035153,0
127,4,0.0,0.12136702239513397,0,0.0,0.25,652,8,24.00306748466258,0.0,0.7,0.03641010671854019,0
127,5,0.0,0.12053363025188446,0,0.0,0.25,652,8,24.00306748466258,0.0,0.7,0.03616008907556534,0
128,0,0.0,0.17418500781059265,0,0.0,0.375,371,8,31.266846361185983,0.008086253369272238,0.7,0.052255502343177794,0
128,1,0.0,0.149542897939682,0,0.0,0.375,371,8,31.266846361185983,0.008086253369272238,0.7,0.0448628693819046,0
128,2,0.0,0.1415887475013733,0,0.0,0.375,371,8,31.266846361185983,0.008086253369272238,0.7,0.04247662425041199,0
128,3,0.0,0.15968427062034607,0,0.0,0.375,371,8,31.266846361185983,0.008086253369272238,0.7,0.04790528118610382,0
128,4,0.0,0.13475127518177032,0,0.0,0.375,371,8,31.266846361185983,0.008086253369272238,0.7,0.0404253825545311,0
128,5,0.0,0.1367960274219513,0,0.0,0.375,371,8,31.266846361185983,0.008086253369272238,0.7,0.041038808226585385,0
129,0,0.0,0.20065435767173767,0,0.0,0.25,251,8,22.589641434262944,0.0,0.7,0.0601963073015213,1
129,1,0.0,0.1701333224773407,0,0.0,0.25,251,8,22.589641434262944,0.0,0.7,0.051039996743202205,0
129,2,0.0,0.16074517369270325,0,0.0,0.25,251,8,22.589641434262944,0.0,0.7,0.04822355210781097,0
129,3,0.0,0.1832537204027176,0,0.0,0.25,251,8,22.589641434262944,0.0,0.7,0.05497611612081527,0
129,4,0.0,0.14773662388324738,0,0.0,0.25,251,8,22.589641434262944,0.0,0.7,0.044320987164974214,0
129,5,0.0,0.1534983217716217,0,0.0,0.25,251,8,22.589641434262944,0.0,0.7,0.04604949653148651,0
130,0,0.0,0.15627264976501465,0,0.0,0.25,80,8,44.75,0.0,0.5,0.046881794929504395,0
130,1,0.0,0.13187702000141144,0,0.0,0.25,80,8,44.75,0.0,0.5,0.03956310600042343,0
130,2,0.0,0.12546363472938538,0,0.0,0.25,80,8,44.75,0.0,0.5,0.037639090418815614,0
130,3,0.0,0.14297731220722198,0,0.0,0.25,80,8,44.75,0.0,0.5,0.042893193662166595,0
130,4,0.0,0.13275259733200073,0,0.0,0.25,80,8,44.75,0.0,0.5,0.03982577919960022,0
130,5,0.0,0.12788273394107819,0,0.0,0.25,80,8,44.75,0.0,0.5,0.038364820182323456,0
131,0,0.0,0.12015305459499359,0,0.0,0.25,690,8,23.811594202898547,0.0,0.7,0.03604591637849808,0
131,1,0.0,0.10384561121463776,0,0.0,0.25,690,8,23.811594202898547,0.0,0.7,0.031153683364391324,0
131,2,0.0,0.09897097945213318,0,0.0,0.25,690,8,23.811594202898547,0.0,0.7,0.029691293835639954,0
131,3,0.0,0.1109694242477417,0,0.0,0.25,690,8,23.811594202898547,0.0,0.7,0.03329082727432251,0
131,4,0.0,0.0940103530883789,0,0.0,0.25,690,8,23.811594202898547,0.0,0.7,0.02820310592651367,0
131,5,0.0,0.09615588188171387,0,0.0,0.25,690,8,23.811594202898547,0.0,0.7,0.028846764564514158,0
132,0,0.0,0.14511540532112122,0,0.0,0.25,367,8,32.34332425068119,0.0027247956403269754,0.7,0.043534621596336365,0
132,1,0.0,0.11594563722610474,0,0.0,0.25,367,8,32.34332425068119,0.0027247956403269754,0.7,0.03478369116783142,0
132,2,0.0,0.11095834523439407,0,0.0,0.25,367,8,32.34332425068119,0.0027247956403269754,0.7,0.03328750357031822,0
132,3,0.0,0.12679989635944366,0,0.0,0.25,367,8,32.34332425068119,0.0027247956403269754,0.7,0.0380399689078331,0
132,4,0.0,0.10590215772390366,0,0.0,0.25,367,8,32.34332425068119,0.0027247956403269754,0.7,0.031770647317171094,0
132,5,0.0,0.10665158927440643,0,0.0,0.25,367,8,32.34332425068119,0.0027247956403269754,0.7,0.03199547678232193,0
133,0,0.0,0.03939463570713997,0,0.0,0.25,161,8,33.913043478260875,0.0,0.5,0.011818390712141991,0
133,1,0.0,0.03167039155960083,0,0.0,0.25,161,8,33.913043478260875,0.0,0.5,0.009501117467880248,0
133,2,0.0,0.02614825777709484,0,0.0,0.25,161,8,33.913043478260875,0.0,0.5,0.007844477333128453,0
133,3,0.0,0.034948818385601044,0,0.0,0.25,161,8,33.913043478260875,0.0,0.5,0.010484645515680313,0
133,4,0.0,0.01780303195118904,0,0.0,0.25,161,8,33.913043478260875,0.0,0.5,0.005340909585356712,0
133,5,0.0,0.019105374813079834,0,0.0,0.25,161,8,33.913043478260875,0.0,0.5,0.00573161244392395,0
134,0,0.0,0.1551460474729538,0,0.0,0.25,123,8,37.80487804878049,0.0,0.5,0.04654381424188614,0
134,1,0.0,0.122154101729393,0,0.0,0.25,123,8,37.80487804878049,0.0,0.5,0.0366462305188179,0
134,2,0.0,0.11198017001152039,0,0.0,0.25,123,8,37.80487804878049,0.0,0.5,0.03359405100345612,0
134,3,0.0,0.1351708024740219,0,0.0,0.25,123,8,37.80487804878049,0.0,0.5,0.04055124074220657,0
134,4,0.0,0.10332603752613068,0,0.0,0.25,123,8,37.80487804878049,0.0,0.5,0.0309978112578392,0
134,5,0.0,0.10639603435993195,0,0.0,0.25,123,8,37.80487804878049,0.0,0.5,0.031918810307979585,0
135,0,0.013813873672657816,0.13770709931850433,0,0.0,0.5,355,8,27.014084507042256,0.0,0.7,0.048219066631880206,0
135,1,0.013813873672657816,0.11441808193922043,0,0.0,0.5,355,8,27.014084507042256,0.0,0.7,0.04123236141809504,0
135,2,0.013813873672657816,0.1052556186914444,0,0.0,0.5,355,8,27.014084507042256,0.0,0.7,0.03848362244376223,0
135,3,0.013813873672657816,0.12423080205917358,0,0.0,0.5,355,8,27.014084507042256,0.0,0.7,0.04417617745408098,0
135,4,0.013813873672657816,0.09502921998500824,0,0.0,0.5,355,8,27.014084507042256,0.0,0.7,0.035415702831831375,0
135,5,0.013813873672657816,0.09788522124290466,0,0.0,0.5,355,8,27.014084507042256,0.0,0.7,0.03627250320920031,0
136,0,0.013878674008005083,0.11675651371479034,0,0.0,0.375,274,8,32.95620437956204,0.0,0.7,0.04196629111843965,0
136,1,0.013878674008005083,0.09490790963172913,0,0.0,0.375,274,8,32.95620437956204,0.0,0.7,0.03541170989352128,0
136,2,0.013878674008005083,0.08642987161874771,0,0.0,0.375,274,8,32.95620437956204,0.0,0.7,0.03286829848962686,0
136,3,0.013878674008005083,0.10412335395812988,0,0.0,0.375,274,8,32.95620437956204,0.0,0.7,0.0381763431914415,0
136,4,0.013878674008005083,0.07591427862644196,0,0.0,0.375,274,8,32.95620437956204,0.0,0.7,0.02971362059193513,0
136,5,0.013878674008005083,0.07971690595149994,0,0.0,0.375,274,8,32.95620437956204,0.0,0.7,0.030854408789452524,0
137,0,0.0,0.22757059335708618,0,0.0,0.25,466,8,23.133047210300433,0.0,0.7,0.06827117800712586,1
137,1,0.0,0.1979508399963379,0,0.0,0.25,466,8,23.133047210300433,0.0,0.7,0.059385251998901364,1
137,2,0.0,0.18864427506923676,0,0.0,0.25,466,8,23.133047210300433,0.0,0.7,0.056593282520771025,0
137,3,0.0,0.21057045459747314,0,0.0,0.25,466,8,23.133047210300433,0.0,0.7,0.06317113637924195,1
137,4,0.0,0.1768101155757904,0,0.0,0.25,466,8,23.133047210300433,0.0,0.7,0.05304303467273712,0
137,5,0.0,0.1832321584224701,0,0.0,0.25,466,8,23.133047210300433,0.0,0.7,0.05496964752674103,0
138,0,0.0,0.1542920619249344,0,0.0,0.25,410,8,31.756097560975604,0.0,0.7,0.046287618577480316,0
138,1,0.0,0.12463612854480743,0,0.0,0.25,410,8,31.756097560975604,0.0,0.7,0.037390838563442226,0
138,2,0.0,0.11290439963340759,0,0.0,0.25,410,8,31.756097560975604,0.0,0.7,0.033871319890022275,0
138,3,0.0,0.13907001912593842,0,0.0,0.25,410,8,31.756097560975604,0.0,0.7,0.04172100573778152,0
138,4,0.0,0.10457266867160797,0,0.0,0.25,410,8,31.756097560975604,0.0,0.7,0.03137180060148239,0
138,5,0.0,0.10614970326423645,0,0.0,0.25,410,8,31.756097560975604,0.0,0.7,0.03184491097927093,0
139,0,0.0,0.12387979030609131,0,0.0,0.25,181,8,26.07734806629834,0.0,0.5,0.037163937091827394,0
139,1,0.0,0.10737593472003937,0,0.0,0.25,181,8,26.07734806629834,0.0,0.5,0.03221278041601181,0
139,2,0.0,0.10044482350349426,0,0.0,0.25,181,8,26.07734806629834,0.0,0.5,0.030133447051048277,0
139,3,0.0,0.11515137553215027,0,0.0,0.25,181,8,26.07734806629834,0.0,0.5,0.03454541265964508,0
139,4,0.0,0.09077265858650208,0,0.0,0.25,181,8,26.07734806629834,0.0,0.5,0.027231797575950623,0
139,5,0.0,0.09372743964195251,0,0.0,0.25,181,8,26.07734806629834,0.0,0.5,0.028118231892585752,0
140,0,0.0,0.15772241353988647,0,0.0,0.375,202,8,30.39603960396039,0.0,0.7,0.047316724061965944,0
140,1,0.0,0.13581742346286774,0,0.0,0.375,202,8,30.39603960396039,0.0,0.7,0.04074522703886032,0
140,2,0.0,0.1274438500404358,0,0.0,0.375,202,8,30.39603960396039,0.0,0.7,0.03823315501213074,0
140,3,0.0,0.14601805806159973,0,0.0,0.375,202,8,30.39603960396039,0.0,0.7,0.04380541741847992,0
140,4,0.0,0.1163266971707344,0,0.0,0.375,202,8,30.39603960396039,0.0,0.7,0.03489800915122032,0
140,5,0.0,0.12012220919132233,0,0.0,0.375,202,8,30.39603960396039,0.0,0.7,0.0360366627573967,0
141,0,0.0,0.10179196298122406,0,0.0,0.25,279,8,23.51254480286738,0.0,0.7,0.030537588894367217,0
141,1,0.0,0.07891898602247238,0,0.0,0.25,279,8,23.51254480286738,0.0,0.7,0.023675695806741715,0
141,2,0.0,0.07005348801612854,0,0.0,0.25,279,8,23.51254480286738,0.0,0.7,0.021016046404838562,0
141,3,0.0,0.0892057791352272,0,0.0,0.25,279,8,23.51254480286738,0.0,0.7,0.02676173374056816,0
141,4,0.0,0.06026463210582733,0,0.0,0.25,279,8,23.51254480286738,0.0,0.7,0.0180793896317482,0
141,5,0.0,0.06322023272514343,0,0.0,0.25,279,8,23.51254480286738,0.0,0.7,0.01896606981754303,0
142,0,0.0,0.07519487291574478,0,0.0,0.0,302,8,19.37086092715232,0.0,0.7,0.022558461874723434,0
142,1,0.0,0.06387465447187424,0,0.0,0.0,302,8,19.37086092715232,0.0,0.7,0.01916239634156227,0
142,2,0.0,0.06019962206482887,0,0.0,0.0,302,8,19.37086092715232,0.0,0.7,0.01805988661944866,0
142,3,0.0,0.06867753714323044,0,0.0,0.0,302,8,19.37086092715232,0.0,0.7,0.02060326114296913,0
142,4,0.0,0.049140989780426025,0,0.0,0.0,302,8,19.37086092715232,0.0,0.7,0.014742296934127807,0
142,5,0.0,0.053353726863861084,0,0.0,0.0,302,8,19.37086092715232,0.0,0.7,0.016006118059158324,0
143,0,0.0,0.1446361243724823,0,0.0,0.25,251,8,26.733067729083672,0.0,0.7,0.04339083731174469,0
143,1,0.0,0.1221064031124115,0,0.0,0.25,251,8,26.733067729083672,0.0,0.7,0.03663192093372345,0
143,2,0.0,0.1130872517824173,0,0.0,0.25,251,8,26.733067729083672,0.0,0.7,0.03392617553472519,0
143,3,0.0,0.13099825382232666,0,0.0,0.25,251,8,26.733067729083672,0.0,0.7,0.039299476146697994,0
143,4,0.0,0.09860487282276154,0,0.0,0.25,251,8,26.733067729083672,0.0,0.7,0.029581461846828458,0
143,5,0.0,0.10471144318580627,0,0.0,0.25,251,8,26.733067729083672,0.0,0.7,0.03141343295574188,0
144,0,0.0,0.17452389001846313,0,0.0,0.25,286,8,21.013986013986013,0.0,0.7,0.05235716700553894,0
144,1,0.0,0.16202253103256226,0,0.0,0.25,286,8,21.013986013986013,0.0,0.7,0.048606759309768675,0
144,2,0.0,0.15801988542079926,0,0.0,0.25,286,8,21.013986013986013,0.0,0.7,0.04740596562623978,0
144,3,0.0,0.16717159748077393,0,0.0,0.25,286,8,21.013986013986013,0.0,0.7,0.050151479244232175,0
144,4,0.0,0.14742186665534973,0,0.0,0.25,286,8,21.013986013986013,0.0,0.7,0.044226559996604915,0
144,5,0.0,0.1516280174255371,0,0.0,0.25,286,8,21.013986013986013,0.0,0.7,0.04548840522766113,0
145,0,0.03200042075837569,0.21369662880897522,0,0.0,0.875,694,8,29.783861671469737,0.0,0.7,0.0801091990218804,1
145,1,0.03200042075837569,0.19140705466270447,0,0.0,0.875,694,8,29.783861671469737,0.0,0.7,0.07342232677799919,1
145,2,0.03200042075837569,0.1828840970993042,0,0.0,0.875,694,8,29.783861671469737,0.0,0.7,0.0708654395089791,1
145,3,0.03200042075837569,0.2019830346107483,0,0.0,0.875,694,8,29.783861671469737,0.0,0.7,0.07659512076241233,1
145,4,0.03200042075837569,0.1824498474597931,0,0.0,0.875,694,8,29.783861671469737,0.0,0.7,0.07073516461712577,1
145,5,0.03200042075837569,0.18280074000358582,0,0.0,0.875,694,8,29.783861671469737,0.0,0.7,0.0708404323802636,1
146,0,0.0,0.10432662814855576,0,0.0,0.25,216,8,33.98148148148148,0.0,0.7,0.03129798844456672,0
146,1,0.0,0.08973507583141327,0,0.0,0.25,216,8,33.98148148148148,0.0,0.7,0.02692052274942398,0
146,2,0.0,0.08282839506864548,0,0.0,0.25,216,8,33.98148148148148,0.0,0.7,0.02484851852059364,0
146,3,0.0,0.09564587473869324,0,0.0,0.25,216,8,33.98148148148148,0.0,0.7,0.02869376242160797,0
146,4,0.0,0.07018399238586426,0,0.0,0.25,216,8,33.98148148148148,0.0,0.7,0.021055197715759276,0
146,5,0.0,0.07476452738046646,0,0.0,0.25,216,8,33.98148148148148,0.0,0.7,0.02242935821413994,0
147,0,0.0,0.15087051689624786,0,0.0,0.125,258,8,22.868217054263567,0.0,0.7,0.045261155068874355,0
147,1,0.0,0.13966062664985657,0,0.0,0.125,258,8,22.868217054263567,0.0,0.7,0.04189818799495697,0
147,2,0.0,0.1360132396221161,0,0.0,0.125,258,8,22.868217054263567,0.0,0.7,0.04080397188663482,0
147,3,0.0,0.14435067772865295,0,0.0,0.125,258,8,22.868217054263567,0.0,0.7,0.043305203318595886,0
147,4,0.0,0.12979428470134735,0,0.0,0.125,258,8,22.868217054263567,0.0,0.7,0.03893828541040421,0
147,5,0.0,0.13193225860595703,0,0.0,0.125,258,8,22.868217054263567,0.0,0.7,0.039579677581787105,0
148,0,0.0,0.19687050580978394,0,0.0,0.375,518,8,28.47490347490347,0.0,0.7,0.05906115174293518,1
148,1,0.0,0.16199667751789093,0,0.0,0.375,518,8,28.47490347490347,0.0,0.7,0.04859900325536728,0
148,2,0.0,0.1558282971382141,0,0.0,0.375,518,8,28.47490347490347,0.0,0.7,0.04674848914146423,0
148,3,0.0,0.17533156275749207,0,0.0,0.375,518,8,28.47490347490347,0.0,0.7,0.05259946882724762,0
148,4,0.0,0.15149900317192078,0,0.0,0.375,518,8,28.47490347490347,0.0,0.7,0.04544970095157623,0
148,5,0.0,0.15280181169509888,0,0.0,0.375,518,8,28.47490347490347,0.0,0.7,0.04584054350852966,0
149,0,0.0,0.10916902124881744,0,0.0,0.25,251,8,29.7609561752988,0.0,0.7,0.03275070637464523,0
149,1,0.0,0.08493544906377792,0,0.0,0.25,251,8,29.7609561752988,0.0,0.7,0.025480634719133376,0
149,2,0.0,0.07685964554548264,0,0.0,0.25,251,8,29.7609561752988,0.0,0.7,0.02305789366364479,0
149,3,0.0,0.09440284222364426,0,0.0,0.25,251,8,29.7609561752988,0.0,0.7,0.028320852667093277,0
149,4,0.0,0.062057822942733765,0,0.0,0.25,251,8,29.7609561752988,0.0,0.7,0.01861734688282013,0
149,5,0.0,0.06782664358615875,0,0.0,0.25,251,8,29.7609561752988,0.0,0.7,0.020347993075847625,0
150,0,0.0,0.153355211019516,0,0.0,0.125,203,8,23.20197044334975,0.0,0.7,0.04600656330585479,0
150,1,0.0,0.12543067336082458,0,0.0,0.125,203,8,23.20197044334975,0.0,0.7,0.037629202008247375,0
150,2,0.0,0.11771693080663681,0,0.0,0.125,203,8,23.20197044334975,0.0,0.7,0.035315079241991044,0
150,3,0.0,0.13802947103977203,0,0.0,0.125,203,8,23.20197044334975,0.0,0.7,0.04140884131193161,0
150,4,0.0,0.11338130384683609,0,0.0,0.125,203,8,23.20197044334975,0.0,0.7,0.034014391154050826,0
150,5,0.0,0.11555277556180954,0,0.0,0.125,203,8,23.20197044334975,0.0,0.7,0.03466583266854286,0
151,0,0.0,0.09545531868934631,0,0.0,0.25,154,8,32.85714285714286,0.0,0.5,0.028636595606803893,0
151,1,0.0,0.07035988569259644,0,0.0,0.25,154,8,32.85714285714286,0.0,0.5,0.02110796570777893,0
151,2,0.0,0.06359966844320297,0,0.0,0.25,154,8,32.85714285714286,0.0,0.5,0.01907990053296089,0
151,3,0.0,0.08194214105606079,0,0.0,0.25,154,8,32.85714285714286,0.0,0.5,0.024582642316818237,0
151,4,0.0,0.05803295969963074,0,0.0,0.25,154,8,32.85714285714286,0.0,0.5,0.017409887909889222,0
151,5,0.0,0.060192205011844635,0,0.0,0.25,154,8,32.85714285714286,0.0,0.5,0.01805766150355339,0
152,0,0.013533086722758872,0.14509713649749756,0,0.0,0.375,484,8,30.805785123966942,0.0,0.7,0.0502956843106287,0
152,1,0.013533086722758872,0.12265194952487946,0,0.0,0.375,484,8,30.805785123966942,0.0,0.7,0.04356212821884327,0
152,2,0.013533086722758872,0.1148948073387146,0,0.0,0.375,484,8,30.805785123966942,0.0,0.7,0.04123498556299381,0
152,3,0.013533086722758872,0.13168799877166748,0,0.0,0.375,484,8,30.805785123966942,0.0,0.7,0.04627294299287968,0
152,4,0.013533086722758872,0.10888213664293289,0,0.0,0.375,484,8,30.805785123966942,0.0,0.7,0.0394311843542593,0
152,5,0.013533086722758872,0.11033996939659119,0,0.0,0.375,484,8,30.805785123966942,0.0,0.7,0.03986853418035679,0
153,0,0.0,0.2198866307735443,0,0.0,0.0,65,8,38.30769230769231,0.0,0.5,0.06596598923206329,1
153,1,0.0,0.19198784232139587,0,0.0,0.0,65,8,38.30769230769231,0.0,0.5,0.05759635269641876,1
153,2,0.0,0.18167150020599365,0,0.0,0.0,65,8,38.30769230769231,0.0,0.5,0.054501450061798094,0
153,3,0.0,0.20490416884422302,0,0.0,0.0,65,8,38.30769230769231,0.0,0.5,0.061471250653266904,1
153,4,0.0,0.17563821375370026,0,0.0,0.0,65,8,38.30769230769231,0.0,0.5,0.052691464126110074,0
153,5,0.0,0.1772645115852356,0,0.0,0.0,65,8,38.30769230769231,0.0,0.5,0.05317935347557068,0
154,0,0.0,0.1580241322517395,0,0.0,0.125,387,8,22.63565891472868,0.0,0.7,0.04740723967552185,0
154,1,0.0,0.131903275847435,0,0.0,0.125,387,8,22.63565891472868,0.0,0.7,0.039570982754230495,0
154,2,0.0,0.12767772376537323,0,0.0,0.125,387,8,22.63565891472868,0.0,0.7,0.03830331712961197,0
154,3,0.0,0.14271651208400726,0,0.0,0.125,387,8,22.63565891472868,0.0,0.7,0.04281495362520218,0
154,4,0.0,0.1229826956987381,0,0.0,0.125,387,8,22.63565891472868,0.0,0.7,0.036894808709621425,0
154,5,0.0,0.1257050335407257,0,0.0,0.125,387,8,22.63565891472868,0.0,0.7,0.037711510062217714,0
155,0,0.0,0.10197005420923233,0,0.0,0.25,301,8,29.667774086378728,0.0,0.7,0.030591016262769697,0
155,1,0.0,0.08218539506196976,0,0.0,0.25,301,8,29.667774086378728,0.0,0.7,0.024655618518590928,0
155,2,0.0,0.07683547586202621,0,0.0,0.25,301,8,29.667774086378728,0.0,0.7,0.023050642758607864,0
155,3,0.0,0.09176553785800934,0,0.0,0.25,301,8,29.667774086378728,0.0,0.7,0.027529661357402802,0
155,4,0.0,0.06966061145067215,0,0.0,0.25,301,8,29.667774086378728,0.0,0.7,0.020898183435201643,0
155,5,0.0,0.07230433076620102,0,0.0,0.25,301,8,29.667774086378728,0.0,0.7,0.021691299229860305,0
156,0,0.0,0.14771415293216705,0,0.0,0.25,272,8,25.808823529411768,0.0,0.7,0.04431424587965011,0
156,1,0.0,0.13720840215682983,0,0.0,0.25,272,8,25.808823529411768,0.0,0.7,0.04116252064704895,0
156,2,0.0,0.13180524110794067,0,0.0,0.25,272,8,25.808823529411768,0.0,0.7,0.0395415723323822,0
156,3,0.0,0.14350366592407227,0,0.0,0.25,272,8,25.808823529411768,0.0,0.7,0.04305109977722168,0
